Employee Name,Client,Project,Service,Start Date,End Date,Start Time,End Time,Number of hours,Amount
Ariana Wolf,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,UC Merced,UC Merced-Website Design,Website Design,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,UC Berkeley,UC Berkeley-Infographics,Infographics,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Bay Area Made,Bay Area Made-Social Graphics,Social Graphics,7/22/26,7/22/26,1:00:00 PM,4:00:00 PM,3,450
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/22/26,7/22/26,4:00:00 PM,5:00:00 PM,1,150
Eliza Auseillo,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Website Design,Website Design,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Berkeley,UC Berkeley-Infographics,Infographics,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Design System Application,Design System Application,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,UC Merced,UC Merced-Design System Application,Design System Application,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Merced,UC Merced-Design System Application,Design System Application,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Berkeley,UC Berkeley-Infographics,Infographics,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,UC Berkeley,UC Berkeley-Infographics,Infographics,7/23/26,7/23/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Merced,UC Merced-Website Design,Website Design,7/23/26,7/23/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Berkeley,UC Berkeley-Infographics,Infographics,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Karen Santos,Karen Santos-Brand Guidelines,Brand Guidelines,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,UC Merced,UC Merced-Website Design,Website Design,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,UC Berkeley,UC Berkeley-Infographics,Infographics,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Berkeley,UC Berkeley-Infographics,Infographics,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Merced,UC Merced-Website Design,Website Design,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,UC Merced,UC Merced-Design System Application,Design System Application,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Design System Application,Design System Application,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/24/26,7/24/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Bay Area Made,Bay Area Made-Social Graphics,Social Graphics,7/24/26,7/24/26,1:00:00 PM,5:00:00 PM,4,600
